energy,energy_per_atom,volume,formation_energy_per_atom,nsites,unit_cell_formula,pretty_formula,is_hubbard,elements,nelements,e_above_hull,hubbards,is_compatible,spacegroup,task_ids,band_gap,density,icsd_id,icsd_ids,cif,total_magnetization,material_id,oxide_type,tags,elasticity,piezo,diel,full_formula
-48.42411056,-4.842411056,279.1707515294926,0.431495069333333,10,"{'Tm': 8.0, 'Fe': 2.0}",Tm4Fe,False,"['Fe', 'Tm']",2,0.474645714166666,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}","['mp-1208166', 'mp-1444297', 'mp-1742565']",0.0,8.703062330702453,,[],"# generated using pymatgen
data_Tm4Fe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.33603911
_cell_length_b   7.33603911
_cell_length_c   7.33603911
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tm4Fe
_chemical_formula_sum   'Tm8 Fe2'
_cell_volume   279.17075153
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.38495100  0.38495100  0.38495100  1
  Tm  Tm1  1  0.38495100  0.38495100  0.84514800  1
  Tm  Tm2  1  0.38495100  0.84514800  0.38495100  1
  Tm  Tm3  1  0.86504900  0.86504900  0.40485200  1
  Tm  Tm4  1  0.86504900  0.86504900  0.86504900  1
  Tm  Tm5  1  0.84514800  0.38495100  0.38495100  1
  Tm  Tm6  1  0.86504900  0.40485200  0.86504900  1
  Tm  Tm7  1  0.40485200  0.86504900  0.86504900  1
  Fe  Fe8  1  0.00000000  0.00000000  0.00000000  1
  Fe  Fe9  1  0.25000000  0.25000000  0.25000000  1
",0.00045945,mp-1208166,None,"['TmFe2 rt', 'Friauf-Laves phase, Frank-Kasper phase', 'MgCu2']",,,,Tm8Fe2
-43.69031785,-7.281719641666666,92.72748615871949,-0.14383548277777672,6,"{'Tm': 2.0, 'Fe': 4.0}",TmFe2,False,"['Fe', 'Tm']",2,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}","['mp-915548', 'mp-932224', 'mp-571183', 'mp-931241', 'mp-1080395', 'mp-1413677', 'mp-1586133', 'mp-1659430', 'mp-1698525']",0.0,10.050686868425235,,"[103671, 633994]","# generated using pymatgen
data_TmFe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.08051607
_cell_length_b   5.08051615
_cell_length_c   5.08051600
_cell_angle_alpha   60.00000098
_cell_angle_beta   60.00000045
_cell_angle_gamma   59.99999707
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TmFe2
_chemical_formula_sum   'Tm2 Fe4'
_cell_volume   92.72748616
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tm  Tm0  1  0.87500000  0.87500000  0.87500000  1
  Tm  Tm1  1  0.12500000  0.12500000  0.12500000  1
  Fe  Fe2  1  0.50000000  0.00000000  0.50000000  1
  Fe  Fe3  1  0.00000000  0.50000000  0.50000000  1
  Fe  Fe4  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe5  1  0.50000000  0.50000000  0.00000000  1
",3.14787345,mp-571183,None,['Iron thulium (2/1)'],,,,Tm2Fe4
-56.87271788,-9.478786313333334,84.77936949352662,-0.06878495000000011,6,"{'U': 2.0, 'Fe': 4.0}",UFe2,False,"['Fe', 'U']",2,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}","['mp-21050', 'mp-1440770', 'mp-1587331', 'mp-1590622', 'mp-1668519']",0.0,13.699604416805926,,"[103680, 150487, 150653, 634017, 634006, 633998, 634010, 634003, 634002, 103679, 634004, 634007, 634018, 634000]","# generated using pymatgen
data_UFe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.93100065
_cell_length_b   4.93100065
_cell_length_c   4.93100065
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   UFe2
_chemical_formula_sum   'U2 Fe4'
_cell_volume   84.77936949
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  U  U0  1  0.50000000  0.50000000  0.50000000  1
  U  U1  1  0.75000000  0.75000000  0.75000000  1
  Fe  Fe2  1  0.12500000  0.12500000  0.12500000  1
  Fe  Fe3  1  0.62500000  0.12500000  0.12500000  1
  Fe  Fe4  1  0.12500000  0.62500000  0.12500000  1
  Fe  Fe5  1  0.12500000  0.12500000  0.62500000  1
",0.01900795,mp-21050,None,['Iron uranium (2/1)'],,,,U2Fe4
-152.50413036,-10.89315216857143,270.1423810919332,-0.0049011542857146295,14,"{'U': 12.0, 'Fe': 2.0}",U6Fe,False,"['Fe', 'U']",2,0.00983847785714076,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mcm', 'number': 140, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2c'}","['mp-919573', 'mp-905336', 'mp-918548', 'mp-21108', 'mp-1426891', 'mp-1597921', 'mp-1695170']",0.0,18.244235639182758,,"[103675, 103674, 103678, 103676, 103677, 150485, 103673]","# generated using pymatgen
data_U6Fe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.63695450
_cell_length_b   7.63695450
_cell_length_c   7.63695450
_cell_angle_alpha   96.79352425
_cell_angle_beta   96.79352425
_cell_angle_gamma   139.76632370
_symmetry_Int_Tables_number   1
_chemical_formula_structural   U6Fe
_chemical_formula_sum   'U12 Fe2'
_cell_volume   270.14238109
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  U  U0  1  0.09390900  0.59390900  0.68781900  1
  U  U1  1  0.59390900  0.90609100  0.50000000  1
  U  U2  1  0.40609100  0.09390900  0.50000000  1
  U  U3  1  0.90609100  0.40609100  0.31218100  1
  U  U4  1  0.89927900  0.78243300  0.68171100  1
  U  U5  1  0.78243300  0.10072100  0.88315400  1
  U  U6  1  0.21756700  0.89927900  0.11684600  1
  U  U7  1  0.10072100  0.21756700  0.31828900  1
  U  U8  1  0.71756700  0.60072100  0.31828900  1
  U  U9  1  0.28243300  0.39927900  0.68171100  1
  U  U10  1  0.39927900  0.71756700  0.11684600  1
  U  U11  1  0.60072100  0.28243300  0.88315400  1
  Fe  Fe12  1  0.75000000  0.75000000  0.00000000  1
  Fe  Fe13  1  0.25000000  0.25000000  0.00000000  1
",0.0049283,mp-21108,None,['Iron uranium (1/6)'],,,,U12Fe2
-17.76113783,-8.880568915,24.18496103075396,-0.1047423099999989,2,"{'V': 1.0, 'Fe': 1.0}",VFe,False,"['Fe', 'V']",2,0.04516723062499928,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmmm', 'number': 65, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2 2'}","['mp-1216347', 'mp-1420441', 'mp-1610461', 'mp-1659264', 'mp-1674750']",0.0,7.331959510292122,,[],"# generated using pymatgen
data_VFe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.51400174
_cell_length_b   2.51400174
_cell_length_c   4.02021601
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   107.85379031
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VFe
_chemical_formula_sum   'V1 Fe1'
_cell_volume   24.18496103
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe1  1  0.00000000  0.00000000  0.00000000  1
",1.2943059,mp-1216347,None,[],,,,V1Fe1
-72.80300065,-9.10037508125,100.48048468632058,-0.17128369374999863,8,"{'V': 6.0, 'Fe': 2.0}",V3Fe,False,"['Fe', 'V']",2,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3n', 'number': 223, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4n 2 3'}","['mp-1079399', 'mp-1432203', 'mp-1593065', 'mp-1695588']",0.0,6.896938402309712,,[634028],"# generated using pymatgen
data_V3Fe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.64901100
_cell_length_b   4.64901100
_cell_length_c   4.64901100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V3Fe
_chemical_formula_sum   'V6 Fe2'
_cell_volume   100.48048469
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.50000000  0.75000000  1
  V  V1  1  0.50000000  0.25000000  0.00000000  1
  V  V2  1  0.75000000  0.00000000  0.50000000  1
  V  V3  1  0.00000000  0.50000000  0.25000000  1
  V  V4  1  0.50000000  0.75000000  0.00000000  1
  V  V5  1  0.25000000  0.00000000  0.50000000  1
  Fe  Fe6  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe7  1  0.00000000  0.00000000  0.00000000  1
",0.00105415,mp-1079399,None,['Vanadium iron (3/1)'],,,,V6Fe2
-36.28129363,-9.0703234075,49.824928527075684,-0.14123201999999857,4,"{'V': 3.0, 'Fe': 1.0}",V3Fe,False,"['Fe', 'V']",2,0.030051673750000063,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}","['mp-1187697', 'mp-1414968', 'mp-1611977', 'mp-1767052']",0.0,6.954427572727832,,[],"# generated using pymatgen
data_V3Fe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13035354
_cell_length_b   4.13035354
_cell_length_c   4.13035354
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V3Fe
_chemical_formula_sum   'V3 Fe1'
_cell_volume   49.82492853
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.25000000  0.25000000  0.25000000  1
  V  V1  1  0.75000000  0.75000000  0.75000000  1
  V  V2  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe3  1  0.00000000  0.00000000  0.00000000  1
",0.0153942,mp-1187697,None,[],,,,V3Fe1
-34.71607928,-8.67901982,47.2147903102396,-0.0564579975000008,4,"{'V': 1.0, 'Fe': 3.0}",VFe3,False,"['Fe', 'V']",2,0.07207738999999869,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmmm', 'number': 65, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2 2'}","['mp-1216352', 'mp-1430118', 'mp-1630295', 'mp-1656585', 'mp-1713426']",0.0,7.683794865977745,,[],"# generated using pymatgen
data_VFe3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48641766
_cell_length_b   2.48641766
_cell_length_c   8.03140933
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   108.02766235
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VFe3
_chemical_formula_sum   'V1 Fe3'
_cell_volume   47.21479031
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.00000000  1
  Fe  Fe1  1  0.50000000  0.50000000  0.25298700  1
  Fe  Fe2  1  0.00000000  0.00000000  0.50000000  1
  Fe  Fe3  1  0.50000000  0.50000000  0.74701300  1
",5.7652184,mp-1216352,None,[],,,,V1Fe3
-35.00438884,-8.75109721,46.87305381277998,-0.1285353874999995,4,"{'V': 1.0, 'Fe': 3.0}",VFe3,False,"['V', 'Fe']",2,0.0,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}","['mp-866134', 'mp-1010467', 'mp-1003220', 'mp-1004812', 'mp-1054304', 'mp-1054335', 'mp-1054339', 'mp-1392052', 'mp-1611823', 'mp-1659654', 'mp-1733193']",0.0,7.7398149656108,,[],"# generated using pymatgen
data_VFe3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04712001
_cell_length_b   4.04712001
_cell_length_c   4.04712001
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VFe3
_chemical_formula_sum   'V1 Fe3'
_cell_volume   46.87305381
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe1  1  0.75000000  0.75000000  0.75000000  1
  Fe  Fe2  1  0.25000000  0.25000000  0.25000000  1
  Fe  Fe3  1  0.00000000  0.00000000  0.00000000  1
",4.9030291,mp-866134,None,[],"{'G_Reuss': 85.0, 'G_VRH': 90.0, 'G_Voigt': 95.0, 'G_Voigt_Reuss_Hill': 90.0, 'K_Reuss': 193.0, 'K_VRH': 193.0, 'K_Voigt': 193.0, 'K_Voigt_Reuss_Hill': 193.0, 'elastic_anisotropy': 0.55, 'elastic_tensor': [[274.0, 153.0, 153.0, 0.0, 0.0, 0.0], [153.0, 274.0, 153.0, 0.0, 0.0, 0.0], [153.0, 153.0, 274.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 118.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 118.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 118.0]], 'homogeneous_poisson': 0.3, 'poisson_ratio': 0.3, 'universal_anisotropy': 0.55, 'elastic_tensor_original': [[274.28750904442376, 153.08084488534678, 153.0809519092528, 0.0, 0.0, 0.0], [153.079600590651, 274.2946678437807, 153.07965409261996, 0.0, 0.0, 0.0], [153.10235666731916, 153.10230314528167, 274.3083253205252, 0.0, 0.0, 0.0], [9.265094641798087e-05, -6.476814325741433e-05, -0.00021905578691572885, 117.58526296869411, 0.0, 0.0], [-5.142797616997937e-06, 9.217256666310796e-06, 6.440188816399248e-07, 0.0, 117.58680916766887, 0.0], [0.00013133857104199924, 0.00010525515615511208, 0.00010322516096871334, 0.0, 0.0, 117.58642540324394]], 'compliance_tensor': [[6.1, -2.2, -2.2, -0.0, -0.0, 0.0], [-2.2, 6.1, -2.2, 0.0, 0.0, 0.0], [-2.2, -2.2, 6.1, 0.0, -0.0, -0.0], [-0.0, 0.0, 0.0, 8.5, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 8.5, 0.0], [0.0, 0.0, -0.0, -0.0, 0.0, 8.5]], 'warnings': [], 'nsites': 4}",,,V1Fe3
-17.81020908,-8.90510454,24.00458960772544,-0.1292779349999993,2,"{'V': 1.0, 'Fe': 1.0}",VFe,False,"['V', 'Fe']",2,0.020631605624998883,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3m', 'number': 221, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4 2 3'}","['mp-994376', 'mp-993059', 'mp-991072', 'mp-1335', 'mp-1440315', 'mp-1594632', 'mp-1656270', 'mp-1686388']",0.0,7.387052140162923,,"[634034, 103681, 103682]","# generated using pymatgen
data_VFe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.88468300
_cell_length_b   2.88468300
_cell_length_c   2.88468300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VFe
_chemical_formula_sum   'V1 Fe1'
_cell_volume   24.00458961
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.50000000  0.50000000  0.50000000  1
  Fe  Fe1  1  0.00000000  0.00000000  0.00000000  1
",0.8228172,mp-1335,None,['Iron vanadium (1/1)'],"{'G_Reuss': 60.0, 'G_VRH': 61.0, 'G_Voigt': 62.0, 'G_Voigt_Reuss_Hill': 61.0, 'K_Reuss': 196.0, 'K_VRH': 196.0, 'K_Voigt': 196.0, 'K_Voigt_Reuss_Hill': 196.0, 'elastic_anisotropy': 0.2, 'elastic_tensor': [[260.0, 164.0, 164.0, 0.0, 0.0, 0.0], [164.0, 260.0, 164.0, 0.0, 0.0, 0.0], [164.0, 164.0, 260.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 72.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 72.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 72.0]], 'homogeneous_poisson': 0.36, 'poisson_ratio': 0.36, 'universal_anisotropy': 0.2, 'elastic_tensor_original': [[259.7331750311854, 164.32766579449245, 164.32766579449245, 0.0, 0.0, 0.0], [164.32805362915715, 259.73425126650386, 164.32805362915715, 0.0, 0.0, 0.0], [164.32092830350234, 164.32092830350234, 259.727242412036, 0.0, 0.0, 0.0], [1.7826687968493316e-05, -0.00012447681540739055, -0.00027851699947182326, 71.57920556797866, 0.0, 0.0], [3.9780047534088484e-05, 0.00019901690447570442, 0.0002173835930889907, 0.0, 71.57938317152419, 0.0], [-0.0001915268955259234, -0.00016548353107266687, -9.285011094825001e-05, 0.0, 0.0, 71.5793469048142]], 'compliance_tensor': [[7.6, -2.9, -2.9, -0.0, 0.0, 0.0], [-2.9, 7.6, -2.9, 0.0, -0.0, 0.0], [-2.9, -2.9, 7.6, 0.0, 0.0, -0.0], [-0.0, 0.0, 0.0, 14.0, -0.0, -0.0], [0.0, -0.0, 0.0, -0.0, 14.0, -0.0], [0.0, 0.0, -0.0, -0.0, -0.0, 14.0]], 'warnings': [], 'nsites': 2}",,,V1Fe1
-43.1863246,-8.63726492,58.5327914461024,-0.0453560539999998,5,"{'V': 1.0, 'Fe': 4.0}",VFe4,False,"['Fe', 'V']",2,0.057472256000007604,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fmmm', 'number': 69, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-F 2 2'}","['mp-1216329', 'mp-1417817', 'mp-1613552', 'mp-1659912', 'mp-1714140']",0.0,7.78233117376199,,[],"# generated using pymatgen
data_VFe4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47860890
_cell_length_b   2.47860890
_cell_length_c   10.16645074
_cell_angle_alpha   85.25898038
_cell_angle_beta   85.25898038
_cell_angle_gamma   108.78249622
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VFe4
_chemical_formula_sum   'V1 Fe4'
_cell_volume   58.53279145
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.00000000  0.00000000  0.00000000  1
  Fe  Fe1  1  0.39922800  0.39922800  0.20154400  1
  Fe  Fe2  1  0.80024200  0.80024200  0.39951600  1
  Fe  Fe3  1  0.19975800  0.19975800  0.60048400  1
  Fe  Fe4  1  0.60077200  0.60077200  0.79845600  1
",7.9031617,mp-1216329,None,[],,,,V1Fe4
-76.12323142,-9.5154039275,94.354929042273,0.07610047000000009,8,"{'Fe': 6.0, 'W': 2.0}",Fe3W,False,"['Fe', 'W']",2,0.07610047000000009,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}","['mp-1184280', 'mp-1408253', 'mp-1624055', 'mp-1658113', 'mp-1752088']",0.0,12.367597971806374,,[],"# generated using pymatgen
data_Fe3W
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13055615
_cell_length_b   5.13055615
_cell_length_c   4.13909200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000188
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3W
_chemical_formula_sum   'Fe6 W2'
_cell_volume   94.35492904
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.16104300  0.32208600  0.25000000  1
  Fe  Fe1  1  0.67791400  0.83895700  0.25000000  1
  Fe  Fe2  1  0.16104300  0.83895700  0.25000000  1
  Fe  Fe3  1  0.83895700  0.67791400  0.75000000  1
  Fe  Fe4  1  0.32208600  0.16104300  0.75000000  1
  Fe  Fe5  1  0.83895700  0.16104300  0.75000000  1
  W  W6  1  0.33333300  0.66666700  0.75000000  1
  W  W7  1  0.66666700  0.33333300  0.25000000  1
",0.0549015,mp-1184280,None,[],,,,Fe6W2
-136.84698774,-10.526691364615385,170.41138238084707,0.01437310461538634,13,"{'Fe': 7.0, 'W': 6.0}",Fe7W6,False,"['Fe', 'W']",2,0.01437310461538388,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}","['mp-912451', 'mp-929085', 'mp-929359', 'mp-1473', 'mp-1104412', 'mp-1105023', 'mp-1300195', 'mp-1601008', 'mp-1677941']",0.0,14.557540738084068,,"[634060, 634063, 103694, 634071]","# generated using pymatgen
data_Fe7W6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.07091104
_cell_length_b   9.07091104
_cell_length_c   9.07091133
_cell_angle_alpha   30.49836508
_cell_angle_beta   30.49836508
_cell_angle_gamma   30.49836656
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe7W6
_chemical_formula_sum   'Fe7 W6'
_cell_volume   170.41138238
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00000000  0.00000000  0.00000000  1
  Fe  Fe1  1  0.58922100  0.09078200  0.09078200  1
  Fe  Fe2  1  0.09078200  0.09078200  0.58922100  1
  Fe  Fe3  1  0.09078200  0.58922100  0.09078200  1
  Fe  Fe4  1  0.90921800  0.41077900  0.90921800  1
  Fe  Fe5  1  0.41077900  0.90921800  0.90921800  1
  Fe  Fe6  1  0.90921800  0.90921800  0.41077900  1
  W  W7  1  0.16610000  0.16610000  0.16610000  1
  W  W8  1  0.83390000  0.83390000  0.83390000  1
  W  W9  1  0.34743700  0.34743700  0.34743700  1
  W  W10  1  0.65256300  0.65256300  0.65256300  1
  W  W11  1  0.45037000  0.45037000  0.45037000  1
  W  W12  1  0.54963000  0.54963000  0.54963000  1
",0.0919022,mp-1473,None,['Iron tungsten (7/6)'],"{'G_Reuss': 130.0, 'G_VRH': 132.0, 'G_Voigt': 133.0, 'G_Voigt_Reuss_Hill': 132.0, 'K_Reuss': 270.0, 'K_VRH': 270.0, 'K_Voigt': 271.0, 'K_Voigt_Reuss_Hill': 270.0, 'elastic_anisotropy': 0.12, 'elastic_tensor': [[470.0, 209.0, 149.0, 1.0, -0.0, -1.0], [209.0, 470.0, 149.0, -1.0, 0.0, 1.0], [149.0, 149.0, 483.0, -0.0, -0.0, -0.0], [1.0, -1.0, -0.0, 116.0, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 116.0, 0.0], [-1.0, 1.0, -0.0, -0.0, 0.0, 129.0]], 'homogeneous_poisson': 0.29, 'poisson_ratio': 0.29, 'universal_anisotropy': 0.12, 'elastic_tensor_original': [[471.8781748933863, 207.5474628034162, 149.32372708091773, -1.2130824040608075, 0.0, 0.0], [207.17007067507126, 471.6581199417187, 149.27345879565587, 1.440944397563655, 0.0, 0.0], [148.20010023822462, 148.2000278048204, 483.1048015273261, 0.0, 0.0, 0.0], [-0.7030172615148715, 0.9065971378935612, 0.25975216942750323, 116.03726245260995, 0.0, 0.0], [-0.0853849062343889, -0.1005202545075413, -0.07635279721083034, -0.01574803419523928, 116.00117843072488, -0.7429097904982722], [-0.06765683261085673, -0.06379194741253051, 0.04626146919212417, 0.0020581041097097463, 0.902810555028715, 127.51725697785399]], 'compliance_tensor': [[2.8, -1.1, -0.5, -0.0, 0.0, 0.0], [-1.1, 2.8, -0.5, 0.0, -0.0, -0.0], [-0.5, -0.5, 2.4, 0.0, 0.0, 0.0], [-0.0, 0.0, 0.0, 8.6, 0.0, 0.0], [0.0, -0.0, 0.0, 0.0, 8.6, -0.0], [0.0, -0.0, 0.0, 0.0, -0.0, 7.7]], 'warnings': [], 'nsites': 13}",,,Fe7W6
